sales_amount,units_sold,discount_pct,store_type,region
48775.706157370565,5.0,26.853360311350823,Street,Center
57605.79227128877,3.0,,Mall,North
53646.89338113555,6.0,11.04615771701466,Outlet,South
59038.61891295554,6.0,5.714222897944961,Mall,Center
45151.429960925074,1.0,0.8727394411743555,Outlet,North
52585.52033714277,2.0,24.848783283426176,Street,South
50813.30390949961,4.0,9.027940783896728,Street,Center
61881.20683954132,6.0,19.981747916674298,Mall,South
39660.16068487131,4.0,15.438453542512331,Outlet,South
74437.04852042896,4.0,5.2298301950309085,Mall,South
67200.00174666915,7.0,8.212712598955687,Outlet,North
29328.982199880873,5.0,11.282247365520206,Outlet,Center
40170.175173147145,4.0,8.924683685815078,Mall,South
27353.53299509661,2.0,2.153745632283262,Outlet,Center
58114.12732298756,4.0,18.964322804717387,Mall,Center
67660.74611776347,5.0,40.34605145282816,Outlet,North
38082.20506507646,4.0,5.8901586163054365,Mall,North
35113.587837512125,4.0,1.5882840347792007,Mall,Center
57612.27266845753,12.0,42.63440365472305,Outlet,Center
61899.32148036093,3.0,7.96004915523796,Outlet,North
50387.06675773196,0.0,3.876996121413511,Outlet,North
69972.1886803969,3.0,33.056071238306664,Outlet,North
57325.149510188276,5.0,16.218395617487815,Outlet,South
44186.146741736826,6.0,33.33081641386276,Outlet,Center
60196.85985492093,2.0,6.120810633273869,Outlet,Center
53300.94568748361,7.0,10.897296850911978,Outlet,South
36163.675520006356,5.0,30.701252273980533,Mall,Center
40990.3092960385,3.0,5.602672470771613,Street,South
51823.16900768865,2.0,13.427397364250224,Mall,North
49407.29474765664,5.0,52.64801385322676,Outlet,North
47346.02654924928,2.0,7.133560813608956,Mall,Center
60102.78659559636,4.0,3.297460995787426,Street,South
66629.12417010876,3.0,34.73467634103905,Outlet,Center
32158.743189300425,3.0,24.063735999072904,Outlet,North
62118.586725562694,8.0,49.14259198810774,Mall,South
51485.37380373937,3.0,19.377180088673228,Mall,South
43858.65492583417,9.0,33.7360629917891,Street,North
64737.36849774032,3.0,32.473397381746054,Outlet,North
52715.106970562185,,14.031054717417895,Mall,North
52858.74321462596,8.0,18.340112056323264,Mall,Center
56159.542261049006,4.0,30.132593769583128,Street,North
75037.56403445118,5.0,22.805429569841507,Outlet,North
53900.28366654284,9.0,5.627782448898877,Mall,Center
76750.92418088671,5.0,26.21921889937057,Outlet,South
75973.09149770757,3.0,33.867123371744526,Outlet,South
72396.14150159433,3.0,32.324032954586166,Street,North
55742.304778494,3.0,34.264451531510865,Street,North
71868.66356820025,3.0,48.41495150202227,Outlet,North
34237.733916808924,1.0,15.111406621101805,Outlet,Center
51854.87789394696,5.0,16.605482176158073,Street,North
48698.21332914034,4.0,8.713736097663869,Street,South
36962.64100537194,5.0,12.335091445177474,Outlet,North
42966.22824528743,3.0,38.093371319360344,Outlet,South
47861.089800330614,5.0,6.368451624886043,Street,South
61498.83438506245,4.0,,Street,South
28001.6758209221,6.0,8.197131167788715,Mall,South
54563.51415444134,3.0,25.399153607226754,Street,North
39477.61550920478,6.0,27.996534083861,Outlet,South
50377.777574919804,3.0,25.157339343526893,Street,North
67461.08437236298,,7.86539534102624,Mall,South
48614.609695479994,6.0,6.01646212003764,Street,Center
53007.556510193586,4.0,22.22214882809937,Outlet,Center
62049.952151934136,2.0,16.39607877406164,Outlet,Center
47141.58966712475,2.0,40.908405284839475,Street,South
62501.74143664567,3.0,14.802745497677943,Street,North
65834.86335704674,2.0,5.433467848661462,Outlet,North
36713.6814216713,5.0,0.6958054866466686,Mall,North
72570.99222968714,6.0,11.786638448680787,Mall,Center
54716.6554121154,8.0,7.208341153509548,Mall,North
25292.890486229142,3.0,16.366463125460072,Outlet,North
58568.61586290519,1.0,26.218678996118143,Street,North
75949.41244778634,4.0,2.9017721327480532,Street,South
61276.98227606113,1.0,39.87038445775655,Outlet,North
54973.811832749336,3.0,18.402754536290093,Outlet,Center
30739.402892151298,4.0,20.756290167014445,Outlet,South
75100.71566735914,5.0,10.079412376104377,Street,Center
81146.71368197139,10.0,23.96436931133564,Outlet,South
25053.022744024245,4.0,58.17224828112757,Street,North
58996.8624686105,4.0,9.132115206289125,Outlet,South
38133.30413365127,8.0,16.59531708915447,Street,North
62480.107775578035,8.0,14.382169728559374,Mall,Center
30680.58478462958,,11.600073971947662,Street,North
57392.44528035072,7.0,37.7474128868386,Outlet,North
38893.46811250595,3.0,19.034468198791664,Mall,North
53008.39899785404,5.0,12.80818266126518,Outlet,Center
50047.01079553217,7.0,24.830198979512353,Street,North
61501.62282233591,4.0,26.124411965859863,Mall,Center
35966.12984504334,8.0,5.5581758831253,Outlet,South
38115.545169082645,5.0,11.941504802018267,Outlet,Center
41379.348361044016,5.0,6.179046353948535,Mall,Center
44253.2670987392,,1.2628979823663027,Street,South
65631.08490497101,5.0,8.124418305567481,Outlet,North
48908.78524398029,5.0,28.880578606110664,Outlet,North
65383.097606546085,6.0,25.110267325733826,Mall,Center
56471.31680991032,11.0,25.842886172066194,Mall,North
44643.01077874355,6.0,52.19225273027121,Street,North
40656.670357270814,4.0,33.750120383035316,Street,North
63688.07083930057,5.0,11.879206686340973,Street,North
32229.808879732023,,48.142064485222534,Mall,North
41722.974882073664,8.0,19.412358449732825,Outlet,North
42711.56672304761,2.0,8.475346683253937,Street,Center
55391.16594932611,6.0,28.07574890580813,Mall,South
74880.04942215663,6.0,62.67778166887079,Outlet,South
38072.34525850216,6.0,5.161055850368861,Mall,South
25969.118948278072,3.0,1.4943740735076387,Street,North
54379.744774030005,3.0,5.263734364170807,Mall,South
61291.565153857446,6.0,11.430297252806877,Mall,Center
51036.45144820754,2.0,25.048447286940828,Outlet,South
44347.95151362367,4.0,24.463854568174668,Mall,Center
26672.734860243432,8.0,22.894877004583925,Outlet,South
36505.19472883849,3.0,27.500160248011664,Outlet,Center
45575.92025015789,4.0,26.791653724091834,Mall,North
57384.067908787896,3.0,9.230907427629347,Outlet,South
68401.01088944817,3.0,14.144977295472078,Mall,South
60736.346895255745,6.0,45.384729566523774,Street,Center
39122.02337516412,6.0,4.075213627788794,Street,Center
48313.359135769955,3.0,14.078407039845658,Outlet,North
57187.44843391223,7.0,33.36418893040855,Mall,South
38830.40299556971,4.0,14.037552876337864,Outlet,North
43875.83302100058,6.0,9.95661370676842,Outlet,Center
49788.873282387176,5.0,34.52908528401338,Street,North
82183.84630591939,5.0,21.477071151391254,Mall,North
41718.512535021306,7.0,15.066264655223213,Mall,South
47755.13194869268,8.0,17.258588098817857,Mall,South
49369.94770792151,3.0,13.37658741372525,Mall,Center
41037.38980020701,4.0,21.801741153842478,Outlet,Center
32516.9409246867,6.0,32.62629539334318,Mall,South
66971.37691366489,3.0,28.410328949728108,Mall,North
289882.11079802416,1.0,26.516783569392473,Mall,North
61198.38716598235,5.0,14.829052427899445,Outlet,Center
35233.36193641453,7.0,48.35180398032273,Mall,Center
52723.22043121559,,8.994673728637673,Mall,Center
27347.35983708468,1.0,27.87978590670609,Street,North
51027.848289940375,6.0,13.659246804904873,Outlet,Center
45265.64867217677,7.0,9.718220212715135,Outlet,South
48738.01166474202,4.0,13.230431991774502,Street,South
44440.42221585248,,30.166833879166244,Outlet,Center
39912.125846520685,5.0,25.165978917551314,Outlet,North
43552.4392059741,2.0,11.795431870893104,Outlet,North
43940.9372312846,3.0,18.440283446832588,Street,South
77519.91642204554,4.0,23.611721663705822,Street,North
34379.837769440026,,11.966519627596552,Outlet,Center
61779.947789912214,3.0,12.840340721903843,Street,South
59369.92540272846,8.0,20.097785039664092,Street,North
37697.578508243525,4.0,18.052616976152656,Mall,South
72961.10934801045,7.0,48.595406184849395,Street,Center
43675.89623360809,1.0,27.00546977664246,Mall,North
53386.94355124584,5.0,21.74709324166476,Mall,South
52220.395733106336,3.0,15.810933370998725,Street,North
29868.677280867203,4.0,30.83660794576058,Street,North
61211.44006661312,,33.73776573336883,Street,North
55499.1795818773,4.0,29.312555394826838,Outlet,North
16487.26326230385,7.0,21.614713757359077,Mall,South
28061.51575664979,8.0,23.319010778854697,Street,South
59575.817697261446,,12.722927379022456,Mall,South
64409.99985005209,3.0,11.735312529688013,Mall,North
67466.19458648848,2.0,31.940748848077316,Mall,Center
47557.11904674868,5.0,25.40972925846962,Outlet,South
40498.08990748776,6.0,41.45120403243762,Outlet,South
37720.02951032084,6.0,4.558832223570949,Street,South
65914.21164705574,,19.82163122603929,Mall,Center
49088.14059529406,5.0,48.80447266286466,Mall,South
43078.45750612719,5.0,8.88673803015061,Street,Center
50169.271031132535,7.0,33.11267459356469,Outlet,North
46771.95654184428,6.0,27.12432843036488,Mall,Center
58608.97744997403,3.0,9.204438844154673,Street,Center
58262.62141321784,5.0,16.784814987444495,Outlet,North
36026.49262433624,0.0,32.69682306884692,Outlet,North
43485.217789734794,6.0,22.157434437665927,Mall,North
29301.054140613276,2.0,24.841148769584986,Outlet,North
59277.53116539934,,26.50069110879499,Outlet,Center
47922.12988372376,5.0,6.926720691835158,Outlet,Center
65431.40061755951,5.0,19.72776427918446,Mall,North
56458.65404974409,2.0,31.239186439229943,Outlet,South
44691.343274224964,3.0,27.535792636877847,Outlet,South
32854.74693831062,4.0,,Outlet,Center
60351.83821892197,4.0,,Street,Center
70271.19755645354,5.0,14.524343309500908,Street,North
27521.715414577597,6.0,3.8218681972003217,Outlet,North
56219.694776810786,,31.496989267432525,Street,North
83819.72586419503,4.0,37.29403402546974,Outlet,Center
33346.54677482946,6.0,13.459198086195254,Outlet,North
43745.71920193267,4.0,35.311858418010495,Mall,South
37083.28069190496,3.0,4.191171888605585,Outlet,Center
54633.71038913069,4.0,15.170450033832768,Outlet,North
41910.52283900994,4.0,,Outlet,South
62219.65799758165,4.0,32.41088189733169,Outlet,South
70271.53081655195,8.0,15.801444289151334,Street,South
31006.434336010363,7.0,11.290010249956236,Mall,North
40641.54499574291,3.0,31.70943080278295,Street,South
45742.2876516771,5.0,18.7897349884843,Outlet,South
71368.5030203061,4.0,25.820918620818063,Street,South
53888.187791142955,9.0,7.868738641601033,Mall,Center
59301.40172764385,4.0,15.567307463647559,Street,Center
19932.669473654692,5.0,23.15999925608474,Outlet,North
77899.88179888585,6.0,14.400484441556765,Outlet,South
59437.771613508616,2.0,3.418127265549976,Outlet,Center
52102.15565188377,6.0,2.7170789906105166,Outlet,South
43079.642800358015,3.0,24.98923484998095,Mall,South
42617.43203577707,3.0,7.859016879674781,Outlet,Center
56707.97529857878,2.0,,Outlet,Center
53822.88497718968,4.0,32.89944429113356,Outlet,Center
47354.327444423376,5.0,4.506341759698339,Mall,North
40597.66025890383,5.0,27.04991832238989,Mall,Center
55525.175964762806,1.0,22.869614597527583,Outlet,South
47360.955900268156,10.0,11.800847280687384,Outlet,Center
34466.59456754364,,32.17661048429008,Street,South
38049.10189018512,8.0,,Street,Center
54335.68019929475,4.0,21.176751616436317,Outlet,South
38972.80342828136,5.0,6.74594748396669,Mall,North
33184.024467246214,3.0,4.904142827883865,Outlet,South
41028.99343975258,8.0,32.91308981147256,Mall,South
59929.3753457679,6.0,13.53075139374095,Outlet,Center
80662.90589310911,6.0,27.252755927931993,Street,North
85886.40227395756,4.0,29.42309214362101,Mall,Center
25284.33012568669,3.0,23.6588093084232,Street,South
81101.26496618372,2.0,25.188940192283894,Outlet,North
59008.66819505644,6.0,11.322005188815734,Mall,South
43246.116200006894,4.0,34.376048073490615,Street,Center
39328.502368241294,7.0,,Outlet,Center
64477.08537397566,6.0,9.095875632595748,Outlet,North
65765.8862338644,5.0,40.0158516907555,Mall,Center
71285.70057765876,4.0,25.80822619537167,Street,Center
36449.48732687351,7.0,16.592529481532896,Outlet,Center
34337.493836934584,1.0,8.657228251383078,Street,Center
60049.269876242586,3.0,49.28460222573553,Outlet,North
38549.84894608155,4.0,27.41245236841696,Outlet,Center
38428.92519402272,0.0,23.056510742467154,Mall,Center
56657.320160561336,4.0,19.820555491269275,Mall,South
9531.765294998018,5.0,15.386314119611837,Mall,South
33124.72510810924,,32.03063319770105,Street,North
73761.16768980461,,28.432904512564505,Street,South
58494.569382688,6.0,16.27752848745961,Outlet,Center
28326.463582031407,5.0,31.34683917061475,Street,Center
59863.230450507916,5.0,11.212568088725373,Outlet,Center
45143.51732101345,3.0,6.835274936395019,Outlet,Center
33169.1908424766,4.0,11.898708429250322,Mall,South
29585.039780387877,2.0,,Mall,North
41787.61542662753,3.0,23.765279675797082,Street,Center
54343.0604035414,8.0,19.834904221312016,Outlet,South
69205.66493927789,6.0,40.27369049871062,Outlet,Center
45443.85249456003,9.0,5.559903622860345,Street,North
36562.52116185691,5.0,,Mall,South
50338.107635033055,4.0,5.6119415988750365,Street,North
36225.12019993588,1.0,20.285824886387395,Mall,Center
52726.157032108116,6.0,24.026594504327996,Street,Center
38760.94285383602,,33.60504711738223,Mall,Center
61543.70080530709,1.0,41.52776423699488,Outlet,North
47981.08919937035,4.0,8.725641516217426,Mall,Center
54424.77821634127,4.0,13.522391143733712,Outlet,Center
54836.94612423591,4.0,30.998587200390393,Street,South
59249.460000083214,2.0,15.122334006780672,Outlet,North
40564.09469436179,9.0,26.81451642243991,Street,North
67139.78380276091,5.0,15.362995683687775,Outlet,North
55948.027742683305,4.0,8.682123419600156,Mall,South
76298.43251021972,6.0,19.63113253218378,Mall,Center
40419.38048800878,9.0,22.608131261243585,Street,Center
69110.38663482058,4.0,27.904181887286487,Street,South
46672.72754080347,4.0,13.455870621495539,Outlet,Center
46987.35127278684,4.0,,Street,South
13757.66063862542,5.0,33.66005099147496,Outlet,Center
47701.08516090792,8.0,,Mall,South
64575.125873095996,6.0,10.567812458972286,Street,Center
59812.2483381417,4.0,15.666980785081835,Outlet,North
35725.159389905064,3.0,23.052831956416675,Street,North
48657.11499631152,,46.946265634484185,Outlet,North
56965.105640646114,,11.981831566970405,Mall,North
39724.97233741359,2.0,15.880427027604869,Outlet,Center
79045.55893876906,5.0,38.291806974636984,Street,North
75331.62237312348,4.0,13.591199699978965,Mall,South
65408.397306024985,4.0,35.39586071608615,Outlet,North
46219.3648142202,2.0,41.97851734471067,Street,Center
76864.24636389932,3.0,14.377719625351354,Street,North
86752.14650273827,6.0,9.4817692353242,Outlet,South
40316.21663295365,5.0,19.139011580882016,Mall,South
70628.53244709433,3.0,13.761829888156901,Outlet,South
180419.7954542842,9.0,15.515935099822004,Mall,South
53326.72145303135,6.0,16.214540466374448,Mall,South
59452.06382521953,2.0,6.111423245390513,Outlet,South
30748.602240507797,11.0,31.432005260970307,Mall,South
67252.4136536278,8.0,,Mall,Center
39528.540324273476,7.0,11.09768855086828,Street,Center
38351.71976614569,5.0,15.13734721857637,Outlet,South
43651.21997818618,6.0,31.25774408030122,Mall,Center
51893.94873211079,3.0,27.28846837406688,Street,Center
73864.49986665146,6.0,18.09596660739369,Street,North
63502.32940666281,6.0,6.8528089905621385,Outlet,Center
36736.54090728613,5.0,14.823360534080834,Mall,North
65858.02614597353,5.0,10.241004265529124,Mall,Center
44427.01633622978,7.0,16.852213161913532,Outlet,North
36746.190312079685,5.0,6.885705481994419,Mall,Center
38976.93595760182,3.0,4.883200947194548,Mall,South
45088.14617430308,2.0,15.708162668884942,Mall,South
32107.030531822118,2.0,14.39624294756618,Outlet,North
33412.95876203009,7.0,8.618098728708338,Street,North
36700.78030334914,9.0,18.48865939794155,Mall,North
48542.21874744497,3.0,30.467514163949954,Mall,South
67007.50242726631,4.0,24.705769844844163,Mall,South
67285.3191427382,6.0,45.19567415402905,Street,North
64199.300577991686,2.0,36.9150666178121,Street,South
56161.8695442502,8.0,29.676415817653947,Outlet,South
60119.3821451896,7.0,14.009124055866257,Mall,South
85986.32510284102,8.0,,Mall,Center
46674.67342408588,2.0,9.178355377450837,Outlet,Center
52526.691154545915,3.0,22.874180754441966,Mall,South
30540.71053839395,8.0,12.90338482560347,Mall,Center
53944.546681985594,6.0,10.447491313876744,Mall,Center
72095.66865023726,2.0,16.117723081115336,Outlet,Center
52858.67137416772,2.0,18.993360778820165,Mall,South
48241.418474070415,5.0,14.164684777101105,Mall,Center
68309.8493026334,5.0,33.09131759986782,Street,Center
44549.63659178862,1.0,8.746829806192233,Outlet,Center
50133.852651503395,4.0,11.448827893863836,Outlet,North
90229.14493800886,10.0,6.031989465528799,Mall,South
64450.04818631488,1.0,5.13807334585549,Mall,South
47151.894037792736,8.0,28.337495592626134,Outlet,North
50154.07052618262,4.0,10.867740073204219,Street,Center
25516.9963061191,3.0,15.832641287446547,Street,Center
62685.61460145304,4.0,29.721310279167007,Street,North
29446.651291887883,3.0,27.37391520879354,Street,North
43510.4644181113,5.0,13.464100282264788,Mall,North
54365.529188571505,8.0,20.910002612898356,Mall,South
37548.71857859503,4.0,32.497956092721516,Street,North
73870.36372187542,,14.033369928603639,Street,South
62096.77742588101,2.0,5.5730200290005,Street,Center
46321.316020693725,5.0,32.85173111818183,Mall,South
57078.45897426944,8.0,11.967014499786472,Outlet,North
46992.94204427257,3.0,14.875080208219732,Mall,North
47233.70536577894,7.0,19.187316004761104,Mall,North
54880.305747328275,,15.701083448889442,Street,South
75876.52535228251,5.0,14.456331253104999,Mall,Center
44987.43306345147,6.0,6.8423413910486595,Mall,South
49215.56280938339,5.0,10.739202137200545,Street,Center
48581.84725452721,9.0,6.038839979684994,Outlet,North
27630.402459841025,7.0,23.10607853465968,Outlet,North
78658.7175118928,7.0,4.544559949595421,Outlet,South
45461.744139481394,,26.926928031872727,Mall,Center
46932.17844850611,8.0,12.067358826646595,Outlet,North
50526.9402186443,8.0,33.38365058532537,Mall,South
44158.11184647306,3.0,2.500684209163706,Street,South
34257.68943828517,8.0,,Mall,South
24813.181669851827,8.0,44.58893290064271,Outlet,South
29337.004405516476,4.0,26.90795558629028,Street,North
51926.13506950684,6.0,27.876846164957943,Street,North
44030.848834986304,5.0,33.64345466881692,Street,Center
42797.786215231965,9.0,17.23702561541416,Outlet,North
45552.144435048984,7.0,38.24592717124553,Street,North
46954.40862446577,7.0,26.0328201585038,Mall,North
49305.04392983072,5.0,29.21958316458941,Outlet,North
34018.10178400861,4.0,35.67535753371604,Street,South
61331.52648405418,,,Outlet,Center
81961.13296373496,4.0,12.066833338160201,Mall,North
64572.72215718986,3.0,43.71784985692057,Outlet,North
60049.666126301774,4.0,38.710403559214015,Mall,North
47589.061888913515,5.0,2.950639384123974,Street,Center
57857.47217656087,5.0,13.618805771609802,Mall,North
79254.4819694034,2.0,10.010603293954844,Mall,Center
56313.83818917479,3.0,13.44625564812007,Outlet,Center
40820.707354417245,4.0,,Mall,South
63988.42800858025,3.0,,Street,North
40231.1473386368,5.0,18.243032336182313,Outlet,South
44319.44606470349,3.0,32.27426341209959,Mall,North
71501.27476785287,5.0,9.730409504856965,Outlet,South
65940.4056950105,6.0,22.359235911654267,Outlet,Center
56487.90636867938,3.0,5.40319006856713,Mall,South
55878.84797139559,4.0,15.057155234417358,Street,South
53207.43496737739,9.0,34.08758635062357,Mall,North
67125.58517062411,6.0,29.15359793774025,Street,Center
37948.3082926235,8.0,17.928981320858057,Mall,South
42185.10806462282,5.0,12.299262743033868,Outlet,Center
42546.00242453789,6.0,38.31502242272288,Street,North
52064.62144298521,5.0,19.548183233473218,Street,Center
65018.94259350508,4.0,12.677433593091738,Mall,Center
63824.6045469917,4.0,25.211153419458928,Outlet,South
53011.66740465359,4.0,26.023486453547456,Street,North
34164.20922144359,5.0,23.442956326390156,Street,North
73698.31567758683,2.0,8.108996219724238,Street,North
37815.021657502766,8.0,10.22580577861448,Outlet,Center
67428.22931960573,4.0,7.45980273185696,Street,South
69558.36720476036,10.0,17.58425206192466,Outlet,North
42054.12430329727,3.0,,Outlet,Center
28252.453998393146,,16.59654620289625,Street,North
57974.77245251637,5.0,42.10183115248985,Mall,South
30827.581668777482,6.0,4.0429572325234515,Mall,South
38972.51354028299,,5.211182621590491,Street,North
39504.95008647758,5.0,15.42793359460268,Mall,South
28670.915072253025,7.0,5.418839587308575,Outlet,Center
66466.69454128397,5.0,9.809911864943519,Outlet,North
59354.60987920682,10.0,18.873793359620606,Mall,Center
62596.2497334613,2.0,23.502127586439446,Street,Center
58424.51318655236,6.0,10.074785721595102,Outlet,Center
55720.24401800897,10.0,9.357663438724071,Street,South
55962.03091309177,3.0,8.173056192180407,Mall,South
56322.216781512834,,17.709802085401545,Outlet,South
34085.057724232494,5.0,24.071981324748478,Outlet,Center
49905.62740998089,4.0,13.622877008042872,Outlet,North
41903.66874111678,9.0,26.3230727373628,Outlet,Center
34008.44891528743,4.0,4.140229686771043,Street,North
69613.40165887497,,28.170005260079517,Mall,North
52402.6393515112,9.0,23.5589595295645,Mall,South
44275.65282088972,5.0,24.207472973401167,Outlet,Center
60062.03001324444,5.0,18.15292919740629,Street,South
364578.893563866,7.0,20.20915158859685,Mall,South
69337.3178026821,10.0,48.37830289291392,Outlet,Center
35670.51616639573,5.0,11.000622637796951,Mall,North
53741.3247475722,9.0,25.328606670465874,Mall,Center
61583.85733482238,5.0,20.541093364946146,Street,South
42355.707631232144,6.0,11.03723552009607,Street,North
33411.32423183346,4.0,37.65127880505741,Street,North
38630.86884134023,10.0,41.50891790095114,Outlet,South
59926.2034820656,6.0,9.41533360385114,Street,North
53971.16969355277,7.0,16.05310765902204,Street,Center
50474.49343710617,3.0,12.488526186329391,Street,North
39083.80698375579,3.0,13.4887534485256,Mall,North
45919.57634176723,4.0,18.989228763931113,Mall,North
40510.94669814729,7.0,4.022357574852855,Outlet,South
53542.025176784984,3.0,4.581257961551251,Outlet,Center
21599.917007147124,7.0,,Street,South
35965.888241420194,2.0,22.0067623869141,Outlet,South
39551.68606712131,5.0,20.50907696414509,Outlet,Center
71368.68860142617,10.0,11.148514491313303,Street,North
44452.14293299261,5.0,29.468708648342982,Outlet,South
65431.18742040916,8.0,18.122909666106132,Outlet,South
54127.86701068178,3.0,50.77746658995752,Mall,Center
40910.628890525084,2.0,19.92820947703251,Mall,Center
62554.891187973466,5.0,26.44085910916012,Street,Center
365471.5393094531,,26.877034590990263,Street,Center
72943.76420750632,4.0,30.622150323108276,Outlet,North
39334.377501104624,4.0,8.399701765424773,Outlet,North
48265.79871334631,4.0,10.362607797720257,Outlet,South
72409.65027373473,6.0,31.729728573073483,Mall,North
46456.187793267236,3.0,27.965020314482214,Outlet,Center
49118.963134995465,5.0,,Outlet,North
55977.2323685996,4.0,47.45946913892655,Outlet,South
41660.50595460339,9.0,6.042361027134461,Street,South
53960.00934154745,1.0,3.9256826576219908,Outlet,Center
26223.810590410576,5.0,38.9601948998094,Mall,North
29223.42676142949,2.0,24.392750381142285,Mall,South
22732.380279435652,9.0,2.148573465327361,Mall,South
57986.27163057877,3.0,1.9216414788808054,Mall,Center
50492.81815942468,3.0,32.18161150570554,Street,South
49550.08453593762,2.0,8.285236427924998,Outlet,North
75984.52811178073,6.0,21.722630617301693,Outlet,North
57577.24897450191,7.0,34.603874576665085,Mall,South
29107.178772890173,4.0,24.486105764925288,Outlet,Center
62445.72171303589,10.0,23.21673493892632,Mall,Center
20825.222434737643,5.0,4.906622786197324,Mall,Center
53093.74106477445,10.0,18.150396338694513,Mall,North
44105.49069373003,3.0,23.945653944435602,Mall,South
56934.759642301215,2.0,13.906624662002828,Mall,Center
38772.70652173089,3.0,12.164559682828639,Street,Center
52994.60276116175,7.0,10.719600634346808,Mall,South
67380.10487621815,10.0,7.504161247180631,Outlet,South
51378.324317644074,3.0,9.826997282890538,Outlet,North
42773.41030147956,5.0,5.837063603112293,Mall,North
33785.31901404243,8.0,22.453395786087942,Outlet,North
44344.963593721914,2.0,31.237951888903343,Outlet,South
43210.943827007155,6.0,19.274949833188725,Outlet,North
45951.400389076596,3.0,19.50674623748936,Street,Center
41774.359575986346,3.0,1.344836000107023,Street,Center
59167.6104773682,,27.22604998142909,Outlet,South
52941.85817236793,5.0,16.32478824544899,Mall,Center
35567.50837800297,10.0,16.191593703715995,Outlet,Center
45072.872009436396,5.0,21.074374682009264,Street,South
35365.45318813472,6.0,20.211252718409938,Street,South
65760.3011938384,7.0,4.856941758840936,Street,South
55896.73021267522,5.0,29.718364500334566,Street,South
85012.07587352773,7.0,16.714401227586105,Street,Center
43345.68571724171,6.0,38.18874817304452,Outlet,North
28672.990648176114,5.0,18.633569018503465,Outlet,South
35513.71230460175,7.0,15.829978619071655,Outlet,North
71601.69927552436,5.0,13.353283158133774,Mall,South
47331.37567117902,3.0,,Mall,Center
39570.78507338982,4.0,6.929331899650403,Outlet,North
72668.63179777775,10.0,8.51310087754272,Outlet,South
78168.36346440054,3.0,24.639492256608484,Street,North
47528.13860720369,5.0,,Street,Center
43306.50445815007,1.0,32.07575952139902,Mall,South
46162.3668684829,6.0,19.32269027977973,Mall,South
54980.91129511848,6.0,,Street,North
76466.08542222893,5.0,18.81459484758047,Mall,South
52359.18511777724,5.0,11.457360828561763,Street,North
42996.00278386409,3.0,45.01630911895004,Street,North
54372.94196327171,2.0,28.046283760333612,Street,North
50793.38903483192,4.0,16.325581710933424,Mall,Center
44325.14123650805,,21.621181836296085,Street,North
55087.19561210925,4.0,,Street,North
86187.14120178772,3.0,,Outlet,North
50007.07041102842,6.0,24.127235125358194,Outlet,North
39361.81851701203,7.0,14.545622509124875,Outlet,South
28733.157173511474,2.0,36.813732278164444,Mall,North
28084.589334063687,3.0,34.300611788817655,Street,South
75795.15955991627,6.0,35.259131410677284,Mall,Center
71055.57302831383,3.0,11.73589919823913,Outlet,Center
33622.38505500188,8.0,16.280729331380652,Mall,North
31251.230092869748,11.0,9.689839996587637,Mall,Center
53125.788512705396,2.0,24.294625401637518,Street,Center
33883.66670400664,,15.381725229212345,Outlet,South
40295.525516131136,9.0,6.975568839147324,Mall,North
62699.72574332978,6.0,31.351781430915416,Street,Center
37796.0055652829,8.0,40.16252938515603,Street,South
32965.650539372946,5.0,24.761037168035703,Outlet,Center
66182.20336866307,2.0,48.03227671137761,Mall,South
74383.771636558,4.0,12.134471360251588,Mall,North
45528.56759092687,1.0,41.524966285391784,Mall,North
40935.345833234234,6.0,18.54950196438462,Outlet,South
61174.655708321894,1.0,19.357079396568206,Mall,North
52858.98308486091,6.0,15.7291335712544,Street,Center
23232.190243267287,7.0,11.228834130088547,Outlet,South
29476.39072415215,4.0,22.780487394097026,Outlet,Center
47225.273466887156,3.0,35.74784844689717,Mall,South
39906.363569674366,6.0,46.128518117701994,Outlet,South
46719.99008748198,7.0,15.485725021984988,Outlet,Center
72177.28881955963,1.0,4.791468416179012,Street,Center
51276.8707640625,7.0,7.149931517877932,Mall,Center
21316.83992864869,0.0,13.348061329877767,Mall,Center
32190.12910256231,3.0,15.168840951269614,Outlet,Center
34687.122491272734,5.0,2.8337634662077815,Mall,Center
52261.281612057064,4.0,,Street,Center
51860.80521042051,5.0,4.260340663799845,Mall,South
55800.93673497043,6.0,8.927891098562352,Street,North
69893.15628915421,7.0,26.05019942187331,Mall,Center
75764.41046871516,6.0,36.81422043976744,Outlet,Center
20182.957692128995,5.0,23.422553494547532,Outlet,Center
71704.44347590333,8.0,15.644374508688792,Mall,North
38822.17831473444,4.0,16.568711163889084,Mall,North
43283.78420337408,7.0,11.889302857722491,Street,North
45715.04419947333,4.0,16.391280506635916,Outlet,North
73749.62213357748,5.0,8.848013160653355,Street,North
50777.43206220814,6.0,15.826599278560943,Outlet,South
37290.12423309222,3.0,7.750638004989992,Mall,Center
39038.29928577516,8.0,11.739665706706601,Outlet,Center
31836.20657856788,,9.371806110217472,Outlet,North
47604.42432936597,6.0,19.080245941094063,Street,Center
49010.459620023496,7.0,12.413704590762862,Street,South
55096.33155926659,,31.472449039784117,Outlet,North
43718.80494112938,3.0,10.501435822965819,Street,Center
30050.165425563435,4.0,24.619061492402324,Mall,Center
52221.717751797805,4.0,14.048646554063913,Mall,Center
